CustomerKey,CustomerID,FullName,Gender,DateOfBirth,PhoneNumber,Email,Address,City,Province,Country,CustomerType,IsLoyalCustomer,JoinDate,IsActive,Version,EffectiveFrom,EffectiveTo,IsCurrent,Age
364,CUST-100364,William Coleman,Male,2000-07-26,639.236.2703x298,bleonard@example.net,9576 Aguirre Groves,Knightton,Connecticut,Mauritania,Retail,True,2019-02-15,True,2,2021-03-03,2022-07-02,False,25
364,CUST-100364,William Coleman,Male,2000-07-26,639.236.2703x298,bleonard@example.net,9576 Aguirre Groves,Knightton,Connecticut,Mauritania,Retail,True,2020-08-28,True,3,2022-07-03,9999-12-31,True,25
365,CUST-100365,Kathryn Moore,Male,1974-03-03,(212)702-1856,mbailey@example.org,725 Lewis Mountains Apt. 170,Hornmouth,Ohio,Marshall Islands,Retail,False,2001-09-06,True,1,2020-01-01,2020-08-01,False,51
365,CUST-100365,Kathryn Moore,Male,1974-03-03,(212)702-1856,mbailey@example.org,725 Lewis Mountains Apt. 170,Hornmouth,Ohio,Marshall Islands,Retail,True,2020-02-13,False,2,2020-08-02,2021-10-15,False,51
365,CUST-100365,Kathryn Moore,Male,1974-03-03,(212)702-1856,mbailey@example.org,725 Lewis Mountains Apt. 170,Hornmouth,Ohio,Marshall Islands,Retail,True,1998-01-30,True,3,2021-10-16,9999-12-31,True,51
366,CUST-100366,Nicole Nielsen,Male,1990-05-26,+1-803-677-3632x098,rroberts@example.org,65358 Thomas Run,Christineburgh,Texas,Niger,Wholesale,False,2009-05-10,True,1,2020-01-01,2020-11-08,False,35
366,CUST-100366,Nicole Nielsen,Male,1990-05-26,+1-803-677-3632x098,rroberts@example.org,65358 Thomas Run,Christineburgh,Texas,Niger,Wholesale,True,2012-11-10,True,2,2020-11-09,2021-05-19,False,35
366,CUST-100366,Nicole Nielsen,Male,1990-05-26,+1-803-677-3632x098,rroberts@example.org,65358 Thomas Run,Christineburgh,Texas,Niger,Wholesale,True,2018-11-19,True,3,2021-05-20,9999-12-31,True,35
367,CUST-100367,Aaron Norris,Male,1959-04-11,690.850.3004x64305,jason28@example.com,61731 Hayden Crescent Suite 908,Lake Robertmouth,Kansas,United Kingdom,Online,True,1996-04-16,True,1,2020-01-01,2021-05-01,False,66
367,CUST-100367,Aaron Norris,Male,1959-04-11,690.850.3004x64305,jason28@example.com,61731 Hayden Crescent Suite 908,Lake Robertmouth,Kansas,United Kingdom,Online,False,2005-08-04,False,2,2021-05-02,2021-11-12,False,66
367,CUST-100367,Aaron Norris,Male,1959-04-11,690.850.3004x64305,jason28@example.com,61731 Hayden Crescent Suite 908,Lake Robertmouth,Kansas,United Kingdom,Online,False,1999-06-26,False,3,2021-11-13,9999-12-31,True,66
368,CUST-100368,Crystal Tran,Female,2004-01-16,433.505.3922,amydavis@example.com,08735 Jade Mission,New Brendaport,Delaware,Cote d'Ivoire,Retail,True,2020-01-01,False,1,2020-01-01,9999-12-31,True,21
369,CUST-100369,Gina Evans,Female,1998-04-22,799-848-4970,yharris@example.org,39450 Glass Trail Apt. 632,Garciabury,Connecticut,Turkmenistan,Wholesale,False,2016-12-02,False,1,2020-01-01,2021-02-26,False,27
369,CUST-100369,Gina Evans,Female,1998-04-22,799-848-4970,yharris@example.org,39450 Glass Trail Apt. 632,Garciabury,Connecticut,Turkmenistan,Wholesale,False,2017-05-25,True,2,2021-02-27,9999-12-31,True,27
370,CUST-100370,Yvonne Ortega,Male,1967-10-07,(968)726-9395x49186,reevestiffany@example.net,8439 Johnson Lights,Harrisville,Nebraska,Saint Kitts and Nevis,Retail,True,2001-01-11,False,1,2020-01-01,2020-12-07,False,57
370,CUST-100370,Yvonne Ortega,Male,1967-10-07,(968)726-9395x49186,reevestiffany@example.net,8439 Johnson Lights,Harrisville,Nebraska,Saint Kitts and Nevis,Retail,False,2000-02-07,False,2,2020-12-08,2021-11-10,False,57
370,CUST-100370,Yvonne Ortega,Male,1967-10-07,(968)726-9395x49186,reevestiffany@example.net,8439 Johnson Lights,Harrisville,Nebraska,Saint Kitts and Nevis,Retail,False,2009-01-08,True,3,2021-11-11,9999-12-31,True,57
371,CUST-100371,Sarah Butler DVM,Female,1989-02-25,770-635-7986,rpowell@example.com,354 Erik Shoal Suite 301,Jessicaview,Maine,Cyprus,Wholesale,True,2018-08-12,False,1,2020-01-01,2021-02-09,False,36
371,CUST-100371,Sarah Butler DVM,Female,1989-02-25,770-635-7986,rpowell@example.com,354 Erik Shoal Suite 301,Jessicaview,Maine,Cyprus,Wholesale,False,2019-12-13,False,2,2021-02-10,2022-01-25,False,36
371,CUST-100371,Sarah Butler DVM,Female,1989-02-25,770-635-7986,rpowell@example.com,354 Erik Shoal Suite 301,Jessicaview,Maine,Cyprus,Wholesale,True,2012-10-02,True,3,2022-01-26,9999-12-31,True,36
372,CUST-100372,Catherine Kennedy,Female,1997-08-24,(534)528-0274x1092,leekendra@example.org,9410 Lisa Manor,Port Rodneychester,Minnesota,Germany,Retail,True,2019-09-28,True,1,2020-01-01,9999-12-31,True,27
373,CUST-100373,Victoria Martin,Male,1994-11-01,001-737-660-1256x52928,nicholaslopez@example.com,2856 Hamilton Hills,Port Valerie,Massachusetts,Greece,Retail,False,2014-01-04,False,1,2020-01-01,2021-02-18,False,30
373,CUST-100373,Victoria Martin,Male,1994-11-01,001-737-660-1256x52928,nicholaslopez@example.com,2856 Hamilton Hills,Port Valerie,Massachusetts,Greece,Retail,False,2016-04-13,True,2,2021-02-19,9999-12-31,True,30
374,CUST-100374,Ashley Pierce,Male,1955-07-27,587.634.3340x13530,estesjessica@example.net,6443 Rojas Camp Suite 667,Lisafort,Virginia,San Marino,Wholesale,False,2012-05-06,True,1,2020-01-01,2021-05-13,False,70
374,CUST-100374,Ashley Pierce,Male,1955-07-27,587.634.3340x13530,estesjessica@example.net,6443 Rojas Camp Suite 667,Lisafort,Virginia,San Marino,Wholesale,True,1992-06-27,True,2,2021-05-14,9999-12-31,True,70
375,CUST-100375,Stephanie Gutierrez,Female,1992-04-16,+1-451-548-2914x86086,jenniferpierce@example.net,754 Chad Club,West Jonathan,Indiana,Angola,Wholesale,True,2016-03-18,True,1,2020-01-01,2020-09-07,False,33
375,CUST-100375,Stephanie Gutierrez,Female,1992-04-16,+1-451-548-2914x86086,jenniferpierce@example.net,754 Chad Club,West Jonathan,Indiana,Angola,Wholesale,True,2013-08-20,False,2,2020-09-08,2021-06-05,False,33
375,CUST-100375,Stephanie Gutierrez,Female,1992-04-16,+1-451-548-2914x86086,jenniferpierce@example.net,754 Chad Club,West Jonathan,Indiana,Angola,Wholesale,False,2015-11-06,False,3,2021-06-06,9999-12-31,True,33
376,CUST-100376,Dr. April Murphy DDS,Male,1955-03-23,859-781-4564x9362,nnelson@example.com,449 Timothy Crossroad Suite 871,East Christopherfurt,New York,Gibraltar,Retail,False,1990-10-20,True,1,2020-01-01,2021-05-13,False,70
376,CUST-100376,Dr. April Murphy DDS,Male,1955-03-23,859-781-4564x9362,nnelson@example.com,449 Timothy Crossroad Suite 871,East Christopherfurt,New York,Gibraltar,Retail,True,2013-10-11,True,2,2021-05-14,9999-12-31,True,70
377,CUST-100377,Lori Bullock,Male,1999-11-28,(681)348-7145x4446,paulstephens@example.com,97404 Barnett Fork,Lake Markchester,Connecticut,Maldives,Online,False,2018-04-09,True,1,2020-01-01,9999-12-31,True,25
378,CUST-100378,Daniel Morgan,Male,1974-08-23,382-504-7415,breannawilliams@example.com,028 Brown Trafficway,Port Jennifer,Washington,Northern Mariana Islands,Retail,True,1997-11-07,True,1,2020-01-01,9999-12-31,True,50
379,CUST-100379,Laura Beck,Female,1994-11-25,673-200-7012x1620,jennifer00@example.org,10925 Bethany Passage Suite 800,South Kyle,Connecticut,French Polynesia,Wholesale,True,2016-10-30,False,1,2020-01-01,2021-04-04,False,30
379,CUST-100379,Laura Beck,Female,1994-11-25,673-200-7012x1620,jennifer00@example.org,10925 Bethany Passage Suite 800,South Kyle,Connecticut,French Polynesia,Wholesale,True,2019-06-26,False,2,2021-04-05,9999-12-31,True,30
380,CUST-100380,James Juarez,Female,1972-09-08,+1-552-630-9339x7690,lesliehays@example.com,464 Caleb Tunnel Suite 506,Port Gabriellehaven,Connecticut,Lao People's Democratic Republic,Retail,True,1992-12-01,False,1,2020-01-01,2021-01-22,False,52
380,CUST-100380,James Juarez,Female,1972-09-08,+1-552-630-9339x7690,lesliehays@example.com,464 Caleb Tunnel Suite 506,Port Gabriellehaven,Connecticut,Lao People's Democratic Republic,Retail,False,2015-11-20,False,2,2021-01-23,2021-12-11,False,52
380,CUST-100380,James Juarez,Female,1972-09-08,+1-552-630-9339x7690,lesliehays@example.com,464 Caleb Tunnel Suite 506,Port Gabriellehaven,Connecticut,Lao People's Democratic Republic,Retail,False,1992-08-15,False,3,2021-12-12,9999-12-31,True,52
381,CUST-100381,Christopher Goodwin,Female,1990-10-17,290.573.8521,harpermelanie@example.org,310 Wells Fork Suite 119,North Christopher,Kansas,Greece,Online,False,2016-02-03,True,1,2020-01-01,2021-03-03,False,34
381,CUST-100381,Christopher Goodwin,Female,1990-10-17,290.573.8521,harpermelanie@example.org,310 Wells Fork Suite 119,North Christopher,Kansas,Greece,Online,False,2012-06-23,False,2,2021-03-04,2021-08-31,False,34
381,CUST-100381,Christopher Goodwin,Female,1990-10-17,290.573.8521,harpermelanie@example.org,310 Wells Fork Suite 119,North Christopher,Kansas,Greece,Online,True,2015-10-06,False,3,2021-09-01,9999-12-31,True,34
382,CUST-100382,Shannon Santiago,Male,1983-08-21,213-972-8801x61758,ogriffin@example.com,8657 Amber Wall Suite 861,Vaughantown,Kentucky,Finland,Online,False,2006-02-12,True,1,2020-01-01,9999-12-31,True,41
383,CUST-100383,Kevin Love,Female,1966-02-26,756-411-9089x8542,hollandlinda@example.net,282 Goodwin Shore Suite 171,Elliston,Massachusetts,Zambia,Online,False,1991-11-14,True,1,2020-01-01,9999-12-31,True,59
384,CUST-100384,Amanda Richardson DVM,Male,2003-05-13,794-303-3870x168,wayneturner@example.org,96025 Jeffery Roads Apt. 151,New Jamie,Idaho,Korea,Retail,False,2020-01-01,False,1,2020-01-01,9999-12-31,True,22
385,CUST-100385,Katherine Garrett,Male,2005-02-28,001-774-416-3577x29567,robinsoncynthia@example.org,7913 Wolf Tunnel Suite 759,New Roger,Virginia,Norfolk Island,Retail,False,2020-01-01,True,1,2020-01-01,2021-05-13,False,20
385,CUST-100385,Katherine Garrett,Male,2005-02-28,001-774-416-3577x29567,robinsoncynthia@example.org,7913 Wolf Tunnel Suite 759,New Roger,Virginia,Norfolk Island,Retail,False,2021-05-14,True,2,2021-05-14,2022-01-27,False,20
385,CUST-100385,Katherine Garrett,Male,2005-02-28,001-774-416-3577x29567,robinsoncynthia@example.org,7913 Wolf Tunnel Suite 759,New Roger,Virginia,Norfolk Island,Retail,False,2022-01-28,False,3,2022-01-28,9999-12-31,True,20
386,CUST-100386,Kristi Watkins,Female,1992-01-26,(283)581-1398x926,kenneth64@example.org,03556 Spencer Canyon Apt. 963,Ellenside,Mississippi,North Macedonia,Wholesale,False,2010-11-16,False,1,2020-01-01,9999-12-31,True,33
387,CUST-100387,Katie Martinez,Male,1974-11-06,532.677.9809x12278,billydavis@example.com,36337 Parker Hills Suite 939,Steinmouth,Kansas,Guernsey,Online,True,2018-08-24,True,1,2020-01-01,9999-12-31,True,50
388,CUST-100388,Theresa Livingston MD,Male,2001-08-19,(670)633-1892x09741,debra40@example.com,64314 Eaton Crossing,Jefferymouth,Arizona,Egypt,Wholesale,False,2019-09-02,False,1,2020-01-01,2020-12-13,False,23
388,CUST-100388,Theresa Livingston MD,Male,2001-08-19,(670)633-1892x09741,debra40@example.com,64314 Eaton Crossing,Jefferymouth,Arizona,Egypt,Wholesale,True,2020-08-23,True,2,2020-12-14,9999-12-31,True,23
389,CUST-100389,Robin Moran,Female,1980-12-03,(823)858-1352,lopezsonya@example.org,63286 Ronald Track,Brownhaven,Wisconsin,Panama,Retail,False,2001-04-27,True,1,2020-01-01,2021-02-08,False,44
389,CUST-100389,Robin Moran,Female,1980-12-03,(823)858-1352,lopezsonya@example.org,63286 Ronald Track,Brownhaven,Wisconsin,Panama,Retail,True,2003-01-31,True,2,2021-02-09,2022-06-03,False,44
389,CUST-100389,Robin Moran,Female,1980-12-03,(823)858-1352,lopezsonya@example.org,63286 Ronald Track,Brownhaven,Wisconsin,Panama,Retail,True,2016-01-20,True,3,2022-06-04,9999-12-31,True,44
390,CUST-100390,Tina Hall,Male,2000-06-21,441.381.5477x6691,davidowens@example.org,074 David Creek Suite 045,Bellchester,Delaware,France,Wholesale,False,2018-10-05,False,1,2020-01-01,2021-02-14,False,25
390,CUST-100390,Tina Hall,Male,2000-06-21,441.381.5477x6691,davidowens@example.org,074 David Creek Suite 045,Bellchester,Delaware,France,Wholesale,True,2019-06-27,True,2,2021-02-15,9999-12-31,True,25
391,CUST-100391,Nicole Short,Male,1955-07-29,+1-674-566-0783x37449,christinaandersen@example.net,6418 Greene Orchard Apt. 812,North Mary,Alaska,Tuvalu,Online,False,1976-06-17,False,1,2020-01-01,2021-02-12,False,69
391,CUST-100391,Nicole Short,Male,1955-07-29,+1-674-566-0783x37449,christinaandersen@example.net,6418 Greene Orchard Apt. 812,North Mary,Alaska,Tuvalu,Online,False,1994-02-10,False,2,2021-02-13,2022-05-12,False,69
391,CUST-100391,Nicole Short,Male,1955-07-29,+1-674-566-0783x37449,christinaandersen@example.net,6418 Greene Orchard Apt. 812,North Mary,Alaska,Tuvalu,Online,True,2016-12-12,False,3,2022-05-13,9999-12-31,True,69
392,CUST-100392,Arthur Acevedo,Female,2005-09-18,263-869-9335x9169,hamptonamber@example.net,99568 Noah Springs Suite 763,South Robertatown,Virginia,Micronesia,Retail,True,2020-01-01,False,1,2020-01-01,9999-12-31,True,19
393,CUST-100393,Christopher Dyer,Female,2000-05-10,(690)672-7772x7207,georgedylan@example.org,0428 Briana Causeway Suite 351,Aprilside,North Dakota,Poland,Wholesale,True,2018-07-03,True,1,2020-01-01,2020-12-11,False,25
393,CUST-100393,Christopher Dyer,Female,2000-05-10,(690)672-7772x7207,georgedylan@example.org,0428 Briana Causeway Suite 351,Aprilside,North Dakota,Poland,Wholesale,False,2020-10-24,False,2,2020-12-12,9999-12-31,True,25
394,CUST-100394,Ashley West,Male,1985-12-22,(942)786-0340x0356,karenlam@example.com,8814 Krueger Lights,Weaverchester,Montana,Ghana,Wholesale,True,2012-04-20,False,1,2020-01-01,2020-07-11,False,39
394,CUST-100394,Ashley West,Male,1985-12-22,(942)786-0340x0356,karenlam@example.com,8814 Krueger Lights,Weaverchester,Montana,Ghana,Wholesale,False,2020-06-09,False,2,2020-07-12,9999-12-31,True,39
395,CUST-100395,Robert Cooper,Female,1968-10-27,597.228.5258x997,davisjustin@example.com,903 Kyle Groves Suite 229,Coopermouth,Iowa,Solomon Islands,Wholesale,False,1993-01-17,False,1,2020-01-01,2021-05-02,False,56
395,CUST-100395,Robert Cooper,Female,1968-10-27,597.228.5258x997,davisjustin@example.com,903 Kyle Groves Suite 229,Coopermouth,Iowa,Solomon Islands,Wholesale,False,1989-11-12,False,2,2021-05-03,9999-12-31,True,56
396,CUST-100396,Ann Moore,Male,2006-01-27,226.808.7212x2111,ygonzales@example.org,04239 Deborah Knolls Apt. 016,Lake Hannahtown,South Dakota,Grenada,Wholesale,False,2020-01-01,False,1,2020-01-01,2020-12-01,False,19
396,CUST-100396,Ann Moore,Male,2006-01-27,226.808.7212x2111,ygonzales@example.org,04239 Deborah Knolls Apt. 016,Lake Hannahtown,South Dakota,Grenada,Wholesale,True,2020-12-02,False,2,2020-12-02,9999-12-31,True,19
397,CUST-100397,Heather Silva,Female,1981-12-16,810.772.3215x182,jgrant@example.com,26184 Timothy Radial Apt. 758,Michaelchester,Tennessee,Somalia,Retail,False,2005-08-11,True,1,2020-01-01,2020-08-11,False,43
397,CUST-100397,Heather Silva,Female,1981-12-16,810.772.3215x182,jgrant@example.com,26184 Timothy Radial Apt. 758,Michaelchester,Tennessee,Somalia,Retail,True,2019-01-19,True,2,2020-08-12,2021-11-27,False,43
397,CUST-100397,Heather Silva,Female,1981-12-16,810.772.3215x182,jgrant@example.com,26184 Timothy Radial Apt. 758,Michaelchester,Tennessee,Somalia,Retail,False,2011-04-08,True,3,2021-11-28,9999-12-31,True,43
398,CUST-100398,Nicholas Duran,Male,1967-04-13,+1-476-269-6699x93367,rossmelissa@example.org,0149 Megan Gardens,Samuelton,Washington,Cape Verde,Online,True,1997-03-10,False,1,2020-01-01,2020-12-17,False,58
398,CUST-100398,Nicholas Duran,Male,1967-04-13,+1-476-269-6699x93367,rossmelissa@example.org,0149 Megan Gardens,Samuelton,Washington,Cape Verde,Online,False,2003-11-29,True,2,2020-12-18,2022-01-10,False,58
398,CUST-100398,Nicholas Duran,Male,1967-04-13,+1-476-269-6699x93367,rossmelissa@example.org,0149 Megan Gardens,Samuelton,Washington,Cape Verde,Online,True,2018-07-02,False,3,2022-01-11,9999-12-31,True,58
399,CUST-100399,Richard Ramsey,Male,1964-12-09,(581)336-0990x814,sarahkidd@example.com,56816 Chavez Dam Apt. 356,New Brianna,Vermont,Georgia,Wholesale,False,1985-09-25,False,1,2020-01-01,9999-12-31,True,60
400,CUST-100400,Donald Hardy,Female,1994-06-04,001-626-517-8521x08498,wweber@example.com,9596 Melissa Springs,Port Alexanderside,Wisconsin,Burundi,Online,True,2014-06-18,True,1,2020-01-01,2020-09-03,False,31
400,CUST-100400,Donald Hardy,Female,1994-06-04,001-626-517-8521x08498,wweber@example.com,9596 Melissa Springs,Port Alexanderside,Wisconsin,Burundi,Online,False,2020-01-21,True,2,2020-09-04,9999-12-31,True,31
